,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Belgium,:,:,:,:,:,:,:,:,:,:,227.68,218.44,231.83,249.8,249.25,253.05,259.54,255.96,258.68,270.14,311.5,282.67,298.8,293.5,:
Bulgaria,:,:,:,:,:,:,:,:,:,:,99.41,89,68.97,80.53,88.4,89.24,126.02,98.38,118.29,:,89.48,94.27,92.91,85.05,:
Czechia,30.57,25.01,13.14,12.61,15.71,15.01,12.48,9.24,9.68,14.76,7.24,15.52,13.32,8.29,8.5,5.55,14.35,4.82,10.08,10.62,8.73,12.87,13.46,20.3,:
Denmark,:,:,:,:,:,:,:,:,:,:,15,13.24,13.24,12.5,12.75,10.58,10.9,11.76,11.76,11.76,11.76,11.39,11.39,11.39,:
Germany,:,:,:,:,:,:,:,:,:,:,73.29,76.72,61.19,69.26,84.5,80.92,85.29,96.56,103.27,106.69,102.12,101.77,102.18,101.06,:
Estonia,0,0,0,0,0.9,1.2,1.2,1.3,1.3,1,0.8,1.4,1.3,1.4,0.8,0.9,0.36,0.1,0.29,0.46,0.51,0.83,0.1,0.08,:
Ireland,7.77,8.7,10,10,7.86,8.06,7.85,7.65,5.5,4.66,4.66,4.66,4.66,4.66,4.25,4.43,3.98,3.78,3.92,3.73,3.71,3.77,3.69,3.72,:
Greece,1118.23,1240.58,1204.8,1074,1128,1002,930,854.91,804.23,987.06,987.23,643.05,645.4,692.04,664.72,578.44,564.76,540.32,532.31,463.2,536.48,580.85,431.79,484.29,:
Spain,:,:,:,:,:,:,:,:,:,:,2025.06,2051.99,2163.95,2163.73,2320.99,2056.58,2392.31,2162.1,2059.76,1861.9,1750.15,1687.93,1652.85,1608.15,:
France,:,:,:,:,:,:,:,:,:,:,589.83,582.59,559.06,608.14,609.28,617.67,654.02,593.66,547.97,546.26,543.85,567.23,547.38,479.23,:
Croatia,0,0,0,0,0,0,0,0,7.84,8.02,14.2,14.68,11.5,18.53,12.02,26.36,17.65,20.44,11.67,14.13,25.89,13.22,22.28,17.05,:
Italy,:,:,:,:,:,:,:,:,:,:,1027.64,621.18,460.65,567.21,490.21,574.55,571.78,537.75,565.67,576,579.72,1049.39,952.32,1028.57,:
Cyprus,:,:,:,:,31.09,31.82,28.94,28.18,23.42,20.3,18.32,17.17,15.78,13.28,16.56,16.06,13.36,15.21,15.54,16.14,12.68,15.26,15.5,15.47,:
